Average: 0,6522377777099609
0,5947277545928955
0,642056941986084
0,686608076095581
0,6144781112670898
0,6381609439849854
0,5941269397735596
0,6902050971984863
0,7258539199829102
0,5943586826324463
0,5941429138183594
0,6578369140625
0,5942182540893555
0,5941812992095947
0,7532038688659668
0,6618740558624268
0,6857929229736328
0,7017898559570312
0,6141960620880127
0,6181521415710449
0,5941581726074219
0,8651299476623535
0,6179530620574951
0,68166184425354
0,6143431663513184
0,5941979885101318
0,6182081699371338
0,6182701587677002
0,6578912734985352
0,594059944152832
0,6141560077667236
0,638038158416748
0,5941157341003418
0,6620080471038818
0,7258040904998779
0,7019197940826416
0,6181879043579102
0,5942680835723877
0,7064089775085449
0,6422348022460938
0,5939099788665771
0,7295289039611816
0,5942881107330322
0,5945339202880859
0,634030818939209
0,7217860221862793
0,7058432102203369
0,6142151355743408
0,8138411045074463
0,6342940330505371
0,7256152629852295
0,7533199787139893
0,7013850212097168
1,000730037689209
0,5949239730834961
0,6138648986816406
0,6618809700012207
0,7097659111022949
0,6182639598846436
0,5941450595855713
0,5941150188446045
0,6191389560699463
0,5941531658172607
0,6421489715576172
0,6381301879882812
0,6577448844909668
0,6141390800476074
0,5942878723144531
0,6181449890136719
0,6141438484191895
0,6183669567108154
0,5939412117004395
0,6182460784912109
0,6339118480682373
0,6378219127655029
0,5938539505004883
0,6183412075042725
0,7055988311767578
0,6182279586791992
0,6659290790557861
0,5944011211395264
0,6623213291168213
0,5941400527954102
0,5943119525909424
0,5943098068237305
0,705535888671875
1,0239620208740234
0,6578381061553955
0,6181008815765381
0,7496078014373779
0,6815910339355469
0,5947258472442627
0,7297079563140869
0,637897253036499
0,6179859638214111
0,69081711769104
0,6381139755249023
0,7218570709228516
0,5944209098815918
0,5943670272827148
0,618232250213623
