Average: 0,6238380646705628
0,5542118549346924
0,5981500148773193
0,7547588348388672
0,6417829990386963
0,6021008491516113
0,6178469657897949
0,5543107986450195
0,8251347541809082
0,5748941898345947
0,5980589389801025
0,5784008502960205
0,5744218826293945
0,7531330585479736
0,5980522632598877
1,0083239078521729
0,5741877555847168
0,6021368503570557
0,5543050765991211
0,5740551948547363
0,6616597175598145
0,5551309585571289
0,5543081760406494
0,5740530490875244
0,6464347839355469
0,813262939453125
0,5542547702789307
0,6022169589996338
0,6030681133270264
0,5551102161407471
0,6179368495941162
0,5551879405975342
0,5982840061187744
0,6458785533905029
0,5741369724273682
0,6466951370239258
0,6697542667388916
0,6619350910186768
0,6020078659057617
0,6419980525970459
0,6460919380187988
0,5544860363006592
0,5742650032043457
0,5542469024658203
0,5542149543762207
0,6263599395751953
0,6224770545959473
0,7333419322967529
0,6219019889831543
0,5545790195465088
0,6219191551208496
0,5746748447418213
0,6262478828430176
0,641963005065918
0,7296161651611328
0,5784916877746582
0,6220662593841553
0,7493457794189453
0,6500329971313477
0,5782599449157715
0,554314136505127
1,2042920589447021
0,6625268459320068
0,5750432014465332
0,7737741470336914
0,7374930381774902
0,6469030380249023
0,5546009540557861
0,5550861358642578
0,5990321636199951
0,5545010566711426
0,5553610324859619
0,555305004119873
0,621945858001709
0,686682939529419
0,555243968963623
0,5544631481170654
0,5741298198699951
0,5554628372192383
0,5551009178161621
0,5554530620574951
0,5554158687591553
0,5789477825164795
0,6816511154174805
0,5544450283050537
0,6228101253509521
0,6180508136749268
0,5544099807739258
0,6219651699066162
0,642003059387207
0,555347204208374
0,6029529571533203
0,6897859573364258
0,6905760765075684
0,5988869667053223
0,579277753829956
0,7226119041442871
0,603191614151001
0,5543920993804932
0,7294857501983643
0,5547199249267578
