Average: 0,5677915048599244
0,5008761882781982
0,5245659351348877
0,5008199214935303
0,5009720325469971
0,5844810009002686
0,5928897857666016
0,5011978149414062
0,5688602924346924
0,5452139377593994
0,501147985458374
0,596538782119751
0,5451779365539551
0,5886468887329102
0,5007638931274414
0,5010621547698975
0,5447471141815186
0,50118088722229
0,5249168872833252
0,5248568058013916
0,5008583068847656
0,5206749439239502
0,6600797176361084
0,5607662200927734
0,501072883605957
0,5883898735046387
0,524852991104126
0,5845870971679688
0,5644450187683105
0,5489070415496826
0,5964710712432861
0,5010261535644531
0,6362888813018799
0,5012068748474121
0,5687351226806641
0,6163852214813232
0,5883939266204834
0,5645980834960938
0,6362621784210205
0,5010628700256348
0,5010759830474854
0,6561570167541504
0,5009121894836426
0,568439245223999
0,6081099510192871
0,8394589424133301
0,501082181930542
0,7125520706176758
0,5405571460723877
0,5009872913360596
0,5207879543304443
0,6603960990905762
0,5247528553009033
0,500952959060669
0,6161069869995117
0,5444350242614746
0,500899076461792
0,5208263397216797
0,5206711292266846
0,8352131843566895
0,5008969306945801
0,6322710514068604
0,5247459411621094
0,5925309658050537
0,5009369850158691
0,5009968280792236
0,5445902347564697
0,5883481502532959
0,6279780864715576
0,6281206607818604
0,5008540153503418
0,6959707736968994
0,5208547115325928
0,5447969436645508
0,5924768447875977
0,5009021759033203
0,5010397434234619
0,5250029563903809
0,5207290649414062
0,5008971691131592
0,8474690914154053
0,6641461849212646
0,5208320617675781
0,612645149230957
0,5647218227386475
0,6321718692779541
0,7351799011230469
0,5687520503997803
0,5207560062408447
0,5211100578308105
0,5008530616760254
0,5011088848114014
0,5446946620941162
0,6405680179595947
0,5726408958435059
0,6560711860656738
0,5404238700866699
0,5686600208282471
0,6404268741607666
0,7477371692657471
0,5448870658874512
